link,current_slice_id,future_slice_id,label
335958,1,11,1
312940,4,30,1
310460,1,11,1
446124,23,39,1
34627,3,11,1
503779,8,28,1
581897,256,280,1
221393,198,224,1
210260,130,142,1
53540,0,21,1
504301,3,22,1
305455,0,28,1
283815,1,16,1
263799,9,37,1
379474,5,26,1
111725,7,30,1
335612,6,25,1
74414,9,31,1
34815,3,15,1
144480,7,12,1
73473,5,32,1
176893,3,17,1
246675,157,175,1
277997,8,14,1
257937,9,17,1
675018,3,14,1
323442,0,20,1
269044,10,33,1
515227,0,13,1
266735,9,22,1
211298,8,15,1
280021,7,13,1
334663,10,24,1
33702,4,19,1
269801,5,22,1
111728,7,34,1
177162,2,29,1
342742,3,32,1
242050,198,211,1
257462,2,26,1
676758,345,359,1
136415,2,20,1
380931,9,37,1
674865,7,34,1
653986,10,21,1
317386,10,22,1
259488,0,13,1
339627,2,18,1
323932,3,26,1
583845,692,704,1
471469,3,11,1
312344,154,180,1
312343,8,24,1
622524,8,36,1
146602,161,189,1
144363,2,25,1
296815,6,23,1
508671,195,218,1
222311,2,21,1
247119,2,20,1
233207,10,29,1
314781,11,32,1
315989,5,20,1
269758,1,28,1
99022,10,39,1
222311,2,24,1
312343,8,27,1
315989,5,23,1
257462,2,29,1
323932,3,29,1
295840,3,21,1
424067,253,278,1
144363,2,28,1
296815,6,26,1
257098,10,13,2
278591,6,12,1
684853,4,11,1
242050,198,214,1
178180,9,12,1
312344,154,183,1
215409,166,180,1
9851,5,21,1
357330,312,326,1
514613,631,652,1
259488,0,16,1
314781,11,35,1
506812,198,226,1
507877,10,31,1
317386,10,25,1
24321,6,31,1
33250,5,31,1
72031,10,32,1
463172,8,11,1
37885,8,11,1
513502,5,31,1
204795,1,21,1
136309,7,14,1
639239,121,147,1
279119,2,12,1
661464,9,26,1
684601,8,12,1
209343,12,24,1
64819,7,21,1
36835,4,28,1
318487,572,594,1
314781,11,37,1
381344,0,12,1
24321,6,33,1
504552,5,24,1
257098,10,15,2
256730,6,30,1
310822,224,235,2
222311,2,26,1
9851,5,23,1
266244,0,12,1
70666,6,21,1
312343,8,29,1
295840,3,23,1
296815,6,28,1
282489,10,31,1
259488,0,18,1
212919,120,145,1
278591,6,14,1
39659,8,11,1
507877,10,33,1
684853,4,13,1
315989,5,25,1
317386,10,27,1
279120,7,20,1
70202,0,12,1
516786,6,14,1
319582,10,29,1
228213,198,224,1
339614,414,426,1
352660,102,115,1
514529,6,33,1
316780,4,31,1
578360,10,22,1
270991,6,32,1
73736,7,18,1
214792,10,13,1
553805,7,35,1
359104,5,25,1
243544,2,30,1
43569,2,31,1
181962,10,14,1
9857,3,14,1
70608,3,19,1
536518,634,650,1
56413,188,203,1
136309,7,36,1
343029,110,123,1
33714,10,16,1
359250,2,12,1
223756,7,25,1
542303,0,28,1
575460,4,12,1
336089,6,23,1
172908,656,671,1
309082,6,35,1
463172,8,33,1
315316,1,29,1
245074,10,17,1
684601,8,34,1
143481,9,21,1
597223,126,139,1
335971,6,31,1
279121,10,24,1
542600,9,13,1
171822,9,12,1
211233,9,34,1
181978,5,22,1
17478,5,21,1
53762,10,12,1
316123,1,17,1
181981,8,31,1
314746,4,21,1
357713,1,18,1
160795,10,19,1
383239,2,21,1
504809,18,30,1
463756,3,20,1
252006,2,12,1
270810,5,32,1
359250,2,29,1
2955,6,21,1
193362,6,22,1
57567,6,14,1
359250,2,30,1
160795,10,20,1
33714,10,34,1
542600,9,31,1
193204,8,11,1
319228,10,22,1
543484,4,29,1
323075,10,16,1
508561,6,14,1
57775,9,14,1
221727,1,24,1
556860,4,22,1
245074,10,35,1
266455,7,28,1
260213,0,15,1
277749,8,21,1
228071,7,21,1
504199,4,23,1
504865,7,19,1
201512,630,651,1
543543,572,599,1
228893,3,21,1
182065,9,27,1
99666,10,13,1
321457,4,19,1
276126,9,36,1
309910,195,221,1
270198,5,30,1
501569,5,32,3
315012,5,16,1
99496,156,176,1
336635,6,33,1
654089,4,22,1
167105,264,290,1
277749,8,36,1
99666,10,28,1
228071,7,36,1
73736,7,33,1
676762,620,636,1
98647,177,188,1
39524,3,32,1
319730,2,17,1
154135,393,406,1
595803,6,18,1
228043,5,14,1
59737,160,182,1
414600,1,23,1
469743,2,14,1
320154,192,212,1
37737,154,169,1
142287,2,31,1
352660,10,26,1
228043,5,27,1
152862,9,32,1
614341,10,33,1
110534,7,16,1
257608,4,29,1
197946,5,20,1
228931,7,29,1
318903,5,12,1
310579,9,32,1
11600,0,26,1
507363,1,19,1
111889,1,14,1
56222,8,18,1
58577,7,18,1
383240,6,13,1
252876,6,17,1
322270,8,12,1
273704,3,12,1
487555,8,35,1
9343,6,19,1
641080,5,22,1
176336,7,25,1
625295,4,28,1
54323,1,23,1
588759,212,238,1
324224,5,32,1
144224,9,11,1
70201,6,20,1
192966,10,37,1
34780,5,34,1
34424,7,23,1
171309,76,92,1
110487,8,34,1
272652,1,19,1
239606,8,13,1
653937,2,31,1
171610,0,11,1
234215,167,182,1
34057,7,16,1
99258,2,31,1
383240,6,25,1
358582,8,31,1
322270,8,24,1
507059,8,29,1
318903,5,24,1
613077,9,37,1
197946,5,32,1
316347,9,17,1
504047,6,30,1
111889,1,26,1
110534,7,28,1
252876,6,29,1
321614,10,21,1
378733,4,24,1
214988,5,14,1
234315,8,21,1
226677,1,20,1
69145,9,17,1
514177,4,20,1
273103,10,30,1
309422,2,16,1
110533,6,33,1
137283,8,36,1
572819,9,34,1
503607,1,21,1
143369,5,26,1
684815,3,32,1
500979,2,31,1
614911,2,11,1
261081,6,23,1
246324,10,16,1
336500,3,31,1
172352,157,172,1
278927,176,197,1
458193,0,18,1
238957,163,189,1
604271,0,28,1
336274,7,22,1
622946,10,24,1
183694,0,14,1
23750,10,18,1
302842,8,22,1
228560,1,18,1
469879,161,183,1
339404,8,13,1
277938,4,14,1
248659,1,16,1
72343,7,29,1
9885,4,19,1
224714,5,15,1
260321,2,16,1
504011,189,217,1
237922,8,19,1
53894,5,14,1
153145,1,29,1
335195,10,16,1
501666,7,13,1
338843,8,24,1
256705,6,13,1
569865,7,30,1
30006,9,13,1
510698,5,28,1
166318,10,18,1
684851,1,22,1
257952,2,28,1
513723,5,19,1
544963,1,14,1
110417,1,21,1
339457,4,29,1
598989,0,28,1
275749,7,17,1
530744,9,26,1
501876,6,14,1
494050,10,22,1
272050,9,15,1
544977,2,20,1
270769,4,27,1
315188,2,25,1
153308,666,691,1
317396,6,24,1
306563,6,20,1
227050,1,30,1
215018,470,483,1
315024,7,11,1
440247,180,206,1
308233,5,18,1
307754,8,23,1
223403,5,25,1
602830,7,36,1
280053,2,30,1
192969,3,20,1
650916,7,35,1
310364,7,33,1
309558,6,26,1
504358,9,22,1
317385,6,19,1
336531,2,20,1
449142,8,15,1
269767,217,234,1
241253,273,296,1
529546,195,223,1
171644,1,28,1
235264,179,200,1
275693,283,298,1
270084,2,17,1
184268,2,15,1
323097,3,18,1
333676,0,29,1
209402,8,13,1
682832,2,12,1
221507,2,11,1
213960,5,19,1
366246,231,255,1
137198,0,29,1
382944,8,11,1
273627,10,12,1
193065,0,15,1
262967,2,24,1
270819,9,22,1
110522,9,21,1
501666,7,32,1
324206,3,11,1
316191,5,22,1
681668,179,202,1
502075,0,18,1
335195,10,35,1
145738,0,26,1
256705,6,32,1
377053,3,16,1
477266,361,387,1
143429,4,22,1
336531,2,23,1
323831,243,266,1
682832,2,15,1
374849,8,13,1
221507,2,14,1
34669,176,199,1
184268,2,18,1
153145,1,30,1
504358,9,25,1
614141,3,32,1
449142,8,18,1
235264,179,203,1
310364,7,36,1
209402,8,16,1
9885,4,20,1
269767,217,237,1
309558,6,29,1
241253,273,299,1
310326,2,12,1
238957,163,190,1
237922,8,20,1
260296,5,13,1
156511,188,217,1
72343,7,30,1
278509,0,13,1
277938,4,20,1
336531,2,28,1
260321,2,22,1
143429,4,27,1
313023,1,15,1
321113,8,14,1
374849,8,18,1
310326,2,17,1
248659,1,22,1
228560,1,24,1
183694,0,20,1
237922,8,25,1
337910,52,78,1
23750,10,24,1
278509,0,18,1
221507,2,19,1
260296,5,18,1
458193,0,24,1
142034,152,166,1
280471,7,24,1
595904,5,15,1
9885,4,25,1
456702,119,134,1
458193,0,25,1
575951,165,193,1
278509,0,19,1
228560,1,25,1
238558,45,70,1
336531,2,29,1
337910,52,79,1
321113,8,15,1
312187,10,18,1
315905,267,286,2
23750,10,25,1
277938,4,21,1
53894,5,21,1
260296,5,19,1
237922,8,26,1
260321,2,23,1
143429,4,28,1
248659,1,23,1
9885,4,26,1
142034,152,167,1
374849,8,19,1
183694,0,21,1
595904,5,16,1
313023,1,16,1
310326,2,18,1
260991,1,22,1
450583,9,31,1
578549,3,24,1
16413,1,30,1
64832,8,17,1
500906,7,30,1
505190,5,13,1
215133,6,28,1
316794,3,16,1
177591,1,14,1
301694,8,14,1
270718,2,23,1
273510,2,19,1
319490,10,30,1
338747,3,25,1
317516,603,622,1
23643,5,13,1
136922,10,16,1
255994,10,36,1
9181,3,25,1
288576,8,19,1
136337,8,27,1
336114,6,12,1
171568,7,11,1
177577,5,23,1
375070,0,19,1
614881,6,22,1
277708,1,25,1
279554,136,151,1
676830,2,24,1
660614,494,509,1
312210,10,32,1
38918,3,18,1
320838,10,37,1
319490,10,39,1
39609,3,17,1
244404,2,29,1
33427,1,19,1
192966,10,11,1
354505,8,19,1
73737,9,17,1
179855,10,21,1
141982,4,17,1
629133,13,35,1
377463,0,11,1
213764,6,25,1
15654,0,24,1
20939,3,14,1
280065,0,27,1
412645,2,22,1
383092,5,13,1
35541,5,16,1
503688,1,27,1
179821,2,28,1
269066,9,35,1
248659,1,28,1
173366,9,19,1
179314,4,15,1
183694,0,26,1
447824,4,22,2
326189,699,711,1
336274,7,34,1
277938,4,26,1
257702,387,410,1
260321,2,28,1
198023,6,12,1
302842,8,34,1
597158,351,368,1
556705,634,659,1
277612,8,32,1
153855,5,30,1
499320,198,221,1
336114,6,14,1
513334,10,31,1
614881,6,24,1
14183,5,17,1
228781,10,32,1
140942,9,21,1
238120,315,328,1
34419,547,561,1
177577,5,25,1
171568,7,13,1
501160,359,388,1
136337,8,29,1
111302,350,377,1
316456,210,230,1
179851,4,30,1
9181,3,27,1
73207,166,192,1
98851,9,15,1
277708,1,27,1
111813,2,12,1
267515,3,31,1
260558,2,28,1
214255,9,17,1
382939,5,27,1
33438,2,25,1
309558,6,30,1
501213,6,29,1
257463,3,21,1
209119,2,26,1
309543,5,12,1
506759,2,27,1
623315,167,193,1
323097,3,22,1
311517,7,18,1
317385,6,23,1
376114,9,18,1
336259,1,17,1
349338,9,34,1
614881,6,11,1
165021,8,22,1
277775,3,28,1
9181,3,14,1
2958,3,28,1
67426,5,27,1
312187,10,33,1
171609,3,26,1
288263,135,152,1
136337,8,16,1
170775,0,21,1
277708,1,14,1
374849,8,34,1
260296,5,34,1
70393,1,13,1
479028,9,35,1
177577,5,12,1
509253,0,20,1
377100,8,29,1
136337,8,25,1
614881,6,20,1
370352,123,147,1
177577,5,21,1
277708,1,23,1
375070,0,17,1
98851,9,11,1
9181,3,23,1
148611,155,169,1
315853,5,12,1
507601,8,34,1
110106,9,22,1
336114,6,27,1
248945,7,11,1
34969,6,32,1
335663,0,16,1
243397,2,12,1
193977,10,11,1
98851,9,28,1
301770,4,18,1
140942,9,34,1
268968,0,18,1
171568,7,26,1
279115,1,18,1
277710,6,18,1
111813,2,25,1
335663,0,28,1
243397,2,24,1
677187,4,25,1
38462,5,19,1
210149,219,247,1
106973,10,15,1
353076,130,146,1
141810,236,261,1
110106,9,34,1
193977,10,23,1
253986,4,30,1
324197,3,22,1
629522,97,113,1
333002,2,16,1
248945,7,23,1
35173,1,11,1
315853,5,24,1
623369,5,31,1
228071,7,16,1
167105,264,285,1
336635,6,28,1
654089,4,17,1
676842,1,22,1
220658,10,36,1
569154,2,15,1
504199,4,18,1
136949,1,13,1
73736,7,13,1
501569,5,27,3
277749,8,16,1
553805,7,30,1
152058,8,11,1
70608,3,14,1
309910,195,216,1
270198,5,25,1
143113,4,31,1
315012,5,13,1
649993,9,25,1
321457,4,16,1
578384,7,34,1
260596,1,17,1
255888,7,12,1
376409,43,59,1
336635,6,30,1
255726,5,18,1
543543,572,596,1
504865,7,16,1
359252,7,34,1
276126,9,33,1
225080,276,303,1
504199,4,20,1
182065,9,24,1
619566,8,12,1
596215,7,29,1
267939,4,20,1
447658,4,27,1
321394,5,34,1
424000,0,12,1
513577,9,16,1
306733,6,11,1
378933,5,28,1
307712,9,13,1
161132,9,24,1
144571,3,13,1
377723,0,19,1
237910,9,36,1
38462,5,31,1
143274,9,35,1
321457,4,23,1
7415,1,27,1
626303,9,29,1
677158,7,27,1
99496,156,180,1
182065,9,31,1
111312,365,379,1
315012,5,20,1
98846,10,12,1
514859,4,28,1
70069,12,24,1
254500,2,29,1
649993,9,32,1
71955,8,29,1
383109,7,19,1
34013,9,37,1
255726,5,25,1
622791,3,24,1
193147,3,29,1
424000,0,16,1
619566,8,16,1
306733,6,15,1
614263,220,240,1
623236,9,23,1
144571,3,17,1
11482,199,211,1
307712,9,17,1
106973,10,31,1
267939,4,24,1
214791,9,11,1
252096,6,32,1
161132,9,28,1
282336,1,14,1
247639,4,12,1
639959,9,13,1
247639,4,27,1
321542,159,170,1
157521,9,15,1
561156,3,25,1
70664,651,675,2
543483,4,32,1
282336,1,29,1
301820,7,32,1
640271,7,22,1
619700,228,253,1
623236,9,38,1
57538,7,31,1
527970,60,80,1
618999,117,144,1
239745,1,26,1
214791,9,26,1
143068,9,30,1
684677,0,21,1
622231,1,30,1
71226,2,21,1
9854,6,19,1
228043,5,22,1
140415,534,551,1
215513,332,359,1
319730,2,25,1
579646,180,207,1
243625,669,694,1
99666,10,36,1
619949,426,445,1
72853,10,13,1
654770,237,258,3
455258,525,554,1
244541,612,626,1
595803,6,26,1
154135,393,414,1
513312,195,222,1
424053,269,279,2
378961,1,17,1
247638,3,17,1
266483,9,27,1
403904,0,11,1
625498,9,21,1
662269,10,38,1
143438,10,23,1
415784,0,12,1
383109,7,32,1
9145,10,39,1
567903,7,17,1
223676,10,22,1
653716,6,31,1
277251,8,16,1
173922,158,187,1
419173,0,25,1
288243,190,201,1
270040,5,24,1
142346,5,14,1
492650,4,27,1
171822,9,34,1
512318,10,25,1
315823,6,14,1
374452,126,142,1
37130,4,23,1
215408,4,28,1
377356,2,24,1
316997,7,18,1
6325,9,12,1
376088,2,14,1
382999,5,20,1
353017,67,84,1
53762,10,34,1
70939,3,24,1
334815,2,14,1
144305,468,483,1
34628,10,25,1
264111,1,30,1
138640,8,24,1
682702,1,12,1
56967,0,17,1
192530,1,12,1
193204,8,31,1
267946,1,30,1
142525,7,20,1
376245,8,30,1
9160,1,23,1
34284,9,21,1
57775,9,34,1
164077,6,11,1
54306,10,15,1
242687,1,27,1
283922,210,232,1
508561,6,34,1
451818,287,304,1
334323,3,27,1
227063,4,21,1
323075,10,36,1
650614,5,20,1
380692,160,181,1
582443,7,23,1
558738,14,25,1
315823,6,27,1
258114,1,20,1
507661,7,32,1
334815,2,27,1
142346,5,27,1
602340,1,13,1
179856,4,16,1
193545,10,23,1
210103,2,14,1
324733,9,12,1
136950,10,14,1
512318,10,38,1
366388,4,30,1
271434,593,607,1
382999,5,33,1
376088,2,27,1
252401,207,220,1
223676,10,28,1
248691,4,12,1
561499,141,170,1
625498,9,27,1
166230,184,198,1
508477,7,22,1
288243,190,207,1
280007,7,14,1
506271,179,200,1
237367,6,11,1
596922,2,22,1
324437,6,25,1
415784,0,18,1
527789,3,24,1
106616,6,12,1
357163,216,239,1
403904,0,17,1
98846,10,31,1
257608,4,15,1
613077,9,11,1
237367,6,20,1
280007,7,23,1
508477,7,31,1
221505,0,17,1
623519,8,37,1
223676,10,37,1
37337,42,60,1
271083,181,207,1
39306,6,33,1
337829,6,17,1
11600,0,12,1
248691,4,21,1
273165,215,228,2
415784,0,27,1
596922,2,31,1
223690,8,19,1
403904,0,26,1
586642,1,16,1
371098,0,19,1
324437,6,34,1
143438,10,38,1
382689,127,143,1
517534,0,22,1
262996,10,17,1
677059,148,172,1
226950,0,21,1
583133,2,29,1
567903,7,30,1
271002,4,23,1
214936,0,23,1
376423,6,23,1
375625,5,22,1
332991,3,23,1
273464,7,15,1
639664,10,18,1
515412,0,18,1
544404,8,24,1
3350,7,16,1
371098,0,23,1
163595,0,25,1
271002,4,29,1
586642,1,20,1
34421,244,265,3
269837,3,14,1
332991,3,29,1
567903,7,36,1
337829,6,21,1
207930,1,17,1
330511,9,29,1
223690,8,23,1
214936,0,29,1
226950,0,27,1
376423,6,29,1
277251,8,35,1
221505,0,21,1
472680,156,183,1
207930,1,27,1
273103,10,19,1
142522,6,13,1
173386,7,11,1
598356,177,203,1
3350,7,26,1
262567,9,16,1
264110,5,25,1
544404,8,34,1
214940,5,17,1
318622,4,31,1
106606,193,216,1
223690,8,33,1
173397,5,20,1
136385,2,20,1
269837,3,24,1
312309,8,18,1
142387,8,12,1
336108,4,21,1
99671,8,11,1
233240,204,216,1
336530,0,21,1
253676,38,53,1
137186,4,32,1
243869,8,24,1
178964,2,19,1
181702,8,21,2
319712,6,20,1
382898,3,25,1
442933,5,34,1
110228,5,13,1
504879,5,15,1
675600,9,22,1
260854,5,29,1
651041,10,33,1
137324,6,28,1
503425,189,207,1
201107,4,23,1
193314,8,37,1
501152,8,26,1
34168,9,12,1
161875,6,25,1
4657,10,23,1
12681,10,20,1
336137,1,21,1
248764,144,158,1
39181,4,19,1
585874,167,179,1
225217,172,193,1
110521,5,16,1
258287,0,13,1
54306,10,39,1
216501,3,30,1
266212,9,29,1
570128,1,27,1
505011,4,32,1
660864,6,18,1
33430,3,19,1
647169,4,13,1
17950,2,29,1
39510,9,37,1
238777,5,22,1
335211,185,204,1
272551,185,202,1
255884,1,25,1
625389,5,11,2
501566,9,37,1
164831,10,21,1
657827,3,21,1
573989,3,21,1
257861,1,27,1
262323,7,13,1
348695,6,25,1
175008,209,233,1
53982,0,22,1
334963,2,25,1
262323,7,32,1
16867,7,35,1
70529,7,28,1
418776,6,18,1
71427,4,29,1
34768,8,22,1
625389,5,30,1
140091,5,11,1
640403,0,22,1
156342,1,15,1
192601,7,27,1
33253,8,14,1
37135,0,20,1
306517,7,14,1
528105,12,15,1
198024,4,29,1
250012,5,24,1
542248,6,20,1
243072,9,21,1
314457,2,12,1
623167,1,11,1
658582,7,19,1
455229,343,372,1
650153,698,716,1
110534,7,30,1
58577,7,32,1
99671,8,25,1
252876,6,31,1
223253,8,12,1
681489,519,546,1
374934,7,22,1
660122,174,187,1
212025,9,24,1
374209,10,14,1
370513,1,14,1
142522,6,27,1
177834,7,19,1
503980,234,256,1
273260,9,16,1
353045,67,83,1
233214,8,13,1
335793,7,23,1
154676,105,118,1
501771,8,30,1
267662,8,11,1
310862,202,231,1
627515,6,18,1
338608,9,17,1
604691,6,16,1
316347,9,28,1
365745,5,18,1
60448,149,173,1
224712,101,119,1
34057,7,27,1
322270,8,35,1
70695,10,11,1
179320,3,17,1
309422,2,22,1
263042,2,15,1
288577,7,36,1
267662,8,26,1
69145,9,23,1
227050,1,11,1
143369,5,32,1
280053,2,11,1
602830,7,17,1
378733,4,30,1
505637,213,240,1
214988,5,20,1
58861,5,24,1
70695,10,26,1
288192,8,25,1
376706,1,24,1
649762,642,658,1
53946,520,546,1
411609,133,161,1
261081,6,31,1
70695,10,28,1
333089,157,171,1
602830,7,19,1
214988,5,22,1
69145,9,25,1
288192,8,27,1
179320,3,19,1
58861,5,26,1
280053,2,13,1
321433,6,11,1
267662,8,28,1
263042,2,17,1
378733,4,32,1
225016,160,171,1
143369,5,34,1
227050,1,13,1
505637,213,242,1
246324,10,24,1
309422,2,24,1
501876,6,16,1
335195,10,18,1
595649,2,13,1
256705,6,15,1
544963,1,16,1
684851,1,24,1
578192,9,11,1
254426,1,11,1
352914,11,33,1
569865,7,32,1
338843,8,26,1
277236,5,31,1
39573,2,21,1
62365,4,12,1
30006,9,15,1
56362,7,15,1
501666,7,15,1
494050,10,24,1
73602,159,188,1
275749,7,19,1
110417,1,23,1
214884,9,22,1
33284,7,27,1
370809,0,11,1
176154,10,19,1
220606,1,28,1
251081,283,297,1
182498,10,27,1
210175,2,29,1
506592,0,21,1
68934,2,22,1
182058,7,24,1
378857,9,34,1
300825,1,27,1
298988,5,27,1
596227,5,17,1
640942,9,37,1
53547,3,15,1
597081,6,19,1
374982,9,31,1
578265,6,33,1
336272,4,16,1
370809,0,25,1
449348,4,13,1
72593,7,22,1
314816,8,19,1
182331,7,11,1
629534,11,29,1
214884,9,36,1
268670,8,14,1
143273,7,19,1
172371,7,31,1
504736,5,20,1
570273,2,31,1
376318,7,12,1
148937,8,11,1
578221,2,15,1
321531,7,20,1
309421,5,18,1
72593,7,36,1
182331,7,25,1
268670,8,28,1
144362,10,17,1
313157,1,24,1
272490,1,16,1
504736,5,34,1
199039,563,586,1
165095,3,27,1
153094,0,26,1
506714,102,115,1
269866,5,25,1
309421,5,22,1
182077,9,25,1
20440,6,14,1
314816,8,37,1
529802,5,18,1
449348,4,31,1
268670,8,32,1
213577,9,28,1
675549,1,27,1
338068,0,25,1
70611,6,19,1
481576,6,28,1
222902,11,17,1
348890,10,19,1
162270,7,13,1
268793,2,28,1
144362,10,21,1
684870,4,17,1
608104,5,33,1
277204,192,219,1
242851,596,610,1
221649,6,11,1
541892,9,11,1
254426,1,17,1
578192,9,17,1
62365,4,18,1
71391,156,173,1
57147,10,30,1
110417,1,29,1
251939,113,128,1
684836,6,15,1
37383,9,23,1
271810,6,14,1
376446,5,20,1
530744,195,208,1
323215,1,16,1
277371,10,11,1
39573,2,27,1
383210,9,14,1
349325,3,25,1
39450,4,23,1
513723,5,22,1
307754,8,29,1
335798,7,15,1
183042,3,16,2
137198,0,13,1
510698,5,31,1
192969,3,26,1
321433,6,34,1
315024,7,17,1
257952,2,31,1
339457,4,32,1
307694,10,33,1
306563,6,26,1
366246,231,260,1
171820,3,16,1
255995,7,21,1
509619,196,209,1
516689,8,12,1
175757,0,13,1
377053,3,21,1
136891,4,27,1
370511,0,25,1
636714,1,19,1
280046,0,28,1
334084,183,206,1
335798,7,36,1
273141,0,16,1
213960,5,24,1
266240,2,12,1
502075,0,23,1
334297,3,28,1
610414,0,26,1
193065,0,20,1
547188,10,13,1
662082,8,12,1
503115,7,14,1
201582,305,329,1
36977,6,35,1
382944,8,24,1
334590,705,717,1
327214,94,105,1
270819,9,35,1
333853,4,11,1
504869,7,13,1
377053,3,29,1
506127,5,12,1
193065,0,28,1
19731,237,257,1
268996,8,23,1
650797,0,18,1
60546,6,30,1
259170,8,11,1
110522,9,34,1
312505,2,14,1
324206,3,24,1
226565,667,682,1
660968,8,15,1
335866,4,20,1
660968,8,26,1
312505,2,25,1
506127,5,23,1
255882,10,17,1
99203,166,189,1
268996,8,34,1
37128,2,11,1
504869,7,24,1
70937,1,12,1
215356,165,180,1
213298,8,22,1
255989,1,12,1
259170,8,22,1
260221,0,20,1
382944,8,35,1
333853,4,22,1
184299,12,23,1
544850,9,26,1
273704,3,16,1
660484,65,94,1
239606,8,17,1
142513,1,13,1
106955,9,11,1
330165,4,20,1
171309,76,96,1
176336,7,29,1
510754,6,31,1
676770,171,192,1
144224,9,15,1
516606,6,25,1
676758,620,632,1
54323,1,27,1
70201,6,24,1
253674,166,186,1
542614,8,33,1
34424,7,27,1
317130,8,32,1
676770,621,640,1
253820,7,20,1
348287,3,21,1
70201,6,26,1
542614,8,35,1
171309,76,98,1
334598,156,171,1
676758,620,634,1
641080,5,28,1
34424,7,29,1
106955,9,13,1
540405,564,580,1
330165,4,22,1
544850,9,28,1
142513,1,15,1
262938,3,19,1
678150,36,65,1
54323,1,29,1
619858,6,31,1
273704,3,18,1
510754,6,33,1
144224,9,17,1
239606,8,19,1
605995,3,24,1
334598,156,175,1
619858,6,35,1
456729,675,690,1
649005,47,59,1
271434,219,233,1
232905,4,12,1
330165,4,26,1
309419,8,20,1
142513,1,19,1
336647,179,208,1
564297,425,450,1
106955,9,17,1
348287,3,25,1
676758,620,638,1
532802,482,511,1
253820,7,24,1
152955,8,12,1
335840,4,21,1
39568,3,12,1
176336,7,33,1
547789,7,13,1
324440,9,29,1
544850,9,30,1
59615,7,11,1
574275,0,16,1
239606,8,21,1
34424,7,31,1
273704,3,20,1
9343,6,27,1
272652,1,27,1
476174,7,17,1
641080,5,30,1
239606,8,24,1
34424,7,34,1
574275,0,19,1
70201,6,31,1
641080,5,33,1
39568,3,15,1
144224,9,22,1
599183,4,12,1
273704,3,23,1
262938,3,24,1
176336,7,36,1
309079,2,13,1
171610,0,22,1
175337,10,12,1
507437,5,11,1
676758,620,641,1
175337,10,14,1
144224,9,24,1
658001,8,12,1
309079,2,15,1
106955,9,20,1
238855,152,164,1
239606,8,26,1
273704,3,25,1
170817,4,18,1
39568,3,17,1
507437,5,13,1
599183,4,14,1
70201,6,33,1
262938,3,26,1
19734,6,33,1
307645,0,13,1
310364,7,14,1
184312,9,18,1
336131,9,37,1
336275,3,14,1
267963,224,250,1
279118,3,26,1
143309,2,19,1
403820,7,21,1
566949,5,33,1
283809,9,31,1
533771,2,25,1
493674,3,17,1
597126,351,375,1
302842,8,14,1
564902,0,28,1
504011,189,209,1
277612,8,12,1
336500,3,23,1
599849,0,27,1
299297,1,27,1
243401,8,20,1
305444,0,28,1
273467,5,32,1
63254,7,32,1
336274,7,14,1
578574,9,36,1
172597,166,191,1
343640,0,24,1
504011,189,218,1
469879,161,184,1
622652,6,12,1
278927,176,198,1
16721,173,202,1
447824,4,11,2
336500,3,32,1
302842,8,23,1
277938,4,15,1
248659,1,17,1
622946,10,25,1
257701,568,580,1
260321,2,17,1
183694,0,15,1
53894,5,15,1
604271,0,29,1
458193,0,19,1
228560,1,19,1
339404,8,14,1
23750,10,19,1
631461,1,20,1
507706,85,105,1
221561,6,33,1
506759,2,15,1
333676,0,21,1
620167,2,21,1
248162,9,16,1
317385,6,11,1
200846,187,214,1
148017,151,164,1
209119,2,14,1
535147,1,27,1
501213,6,17,1
382939,5,15,1
641283,7,21,1
377360,4,23,1
143309,2,30,1
277341,1,27,1
258148,10,33,1
173312,588,616,1
171644,1,20,1
319540,4,23,1
375410,157,178,1
33438,2,13,1
323097,3,28,1
377100,8,15,1
282436,0,26,1
67426,5,13,1
317385,6,29,1
171609,3,12,1
257463,3,27,1
336531,2,30,1
221507,2,21,1
278509,0,20,1
221394,427,441,1
309543,5,18,1
209402,8,23,1
260296,5,20,1
337910,52,80,1
449142,8,25,1
504358,9,32,1
294273,239,268,1
2958,3,14,1
682832,2,22,1
67426,5,22,1
449142,8,34,1
315462,6,25,1
2958,3,23,1
171609,3,21,1
16720,52,77,1
136337,8,11,1
252012,5,18,1
682832,2,31,1
309543,5,27,1
70049,161,189,1
377100,8,24,1
209402,8,32,1
221507,2,30,1
613108,9,18,1
479028,9,30,1
17070,52,78,1
34969,6,22,1
110106,9,12,1
513334,10,34,1
295893,6,31,1
140942,9,24,1
171568,7,16,1
614881,6,27,1
73207,166,195,1
111813,2,15,1
676832,9,31,1
179851,4,33,1
507601,8,24,1
177577,5,28,1
336114,6,17,1
98851,9,18,1
140942,9,26,1
614881,6,29,1
305316,6,21,1
171568,7,18,1
509947,6,20,1
336629,1,11,1
295893,6,33,1
682856,9,21,1
509598,155,170,1
111813,2,17,1
676832,9,33,1
34969,6,24,1
280058,5,21,1
199660,2,18,1
336114,6,19,1
507601,8,26,1
110106,9,14,1
305316,6,24,1
34969,6,27,1
508977,566,579,1
507601,8,29,1
682856,9,24,1
348595,9,11,1
509947,6,23,1
169448,2,12,1
253986,4,13,1
280058,5,24,1
140942,9,29,1
